CustomerID,InvoiceDate,Recency,Frequency,MonetaryValue,Cluster,Segment
13863.0,2023-04-06 10:20:00,847,1,305.78,0,Occasional
13865.0,2023-07-26 11:24:00,736,3,383.34000000000003,0,Occasional
13867.0,2023-05-05 17:28:00,818,1,138.85,0,Occasional
13869.0,2023-03-22 10:44:00,862,3,1584.96,0,Occasional
13870.0,2023-07-28 09:58:00,734,4,1367.31,0,Occasional
13871.0,2023-07-28 12:50:00,734,7,3643.89,0,Occasional
13873.0,2023-05-05 09:13:00,818,2,230.4,0,Occasional
13874.0,2022-12-16 18:20:00,958,1,540.45,0,Occasional
13875.0,2023-07-29 09:11:00,733,4,1424.8,0,Occasional
13880.0,2023-07-17 14:07:00,745,8,1680.76,0,Occasional
13881.0,2023-07-21 14:52:00,741,8,5781.400000000001,0,Occasional
13883.0,2023-05-05 12:39:00,818,4,1742.78,0,Occasional
13884.0,2023-03-07 12:53:00,877,3,196.25,0,Occasional
13885.0,2023-06-03 15:07:00,789,2,506.8,0,Occasional
13887.0,2023-05-19 17:22:00,804,1,349.55,0,Occasional
13888.0,2023-05-05 14:41:00,818,1,239.52,0,Occasional
13890.0,2022-12-16 09:31:00,958,1,190.35,0,Occasional
13892.0,2023-04-07 12:04:00,846,1,54.519999999999996,0,Occasional
13893.0,2023-02-15 11:30:00,897,1,821.1,0,Occasional
13894.0,2023-02-02 12:54:00,910,1,160.85,0,Occasional
13895.0,2023-07-19 14:03:00,743,2,937.3000000000001,0,Occasional
13898.0,2023-01-18 10:28:00,925,1,155.93,0,Occasional
13899.0,2023-03-10 09:30:00,874,1,298.5,0,Occasional
13900.0,2023-06-09 19:26:00,783,3,740.95,0,Occasional
13901.0,2023-07-04 12:25:00,758,3,2209.39,0,Occasional
13904.0,2023-02-18 11:18:00,894,1,201.12,0,Occasional
13908.0,2023-05-09 10:24:00,814,2,831.11,0,Occasional
13911.0,2023-07-18 13:30:00,744,8,2437.63,0,Occasional
13917.0,2023-06-01 12:46:00,791,1,65.38,0,Occasional
13918.0,2023-03-31 18:05:00,853,1,198.2,0,Occasional
13922.0,2022-12-23 10:38:00,951,1,172.25,0,Occasional
13925.0,2023-07-28 12:09:00,734,1,380.12,0,Occasional
13928.0,2023-07-29 15:59:00,733,1,104.2,0,Occasional
13929.0,2023-06-23 15:26:00,769,2,842.65,0,Occasional
13930.0,2023-07-26 11:00:00,736,1,210.0,0,Occasional
13931.0,2023-03-04 08:43:00,880,1,378.21000000000004,0,Occasional
13932.0,2023-02-18 12:02:00,894,1,307.4,0,Occasional
13933.0,2023-07-14 13:35:00,748,1,300.99,0,Occasional
13934.0,2023-03-21 08:39:00,863,1,922.1,0,Occasional
13936.0,2023-06-13 08:47:00,779,1,376.58,0,Occasional
13937.0,2023-06-23 16:35:00,769,1,158.85,0,Occasional
13939.0,2023-02-01 11:30:00,911,1,184.5,0,Occasional
13940.0,2023-07-18 16:05:00,744,1,218.62,0,Occasional
13941.0,2023-06-21 09:44:00,771,3,2831.26,0,Occasional
13946.0,2023-05-22 12:03:00,801,2,485.96999999999997,0,Occasional
13948.0,2022-12-14 10:18:00,960,1,102.0,0,Occasional
13950.0,2023-04-07 11:29:00,846,1,179.30999999999997,0,Occasional
13951.0,2023-06-16 16:43:00,776,3,674.45,0,Occasional
13952.0,2023-05-06 09:00:00,817,2,3251.071,0,Occasional
13953.0,2023-06-28 13:10:00,764,4,2250.0,0,Occasional
13955.0,2023-07-08 17:19:00,754,2,322.96,0,Occasional
13956.0,2023-07-24 16:12:00,738,3,680.27,0,Occasional
13959.0,2023-03-03 18:16:00,881,2,337.44,0,Occasional
13962.0,2023-04-08 11:21:00,845,1,117.6,0,Occasional
13963.0,2023-02-04 14:43:00,908,4,664.54,0,Occasional
13967.0,2023-07-17 12:02:00,745,1,80.7,0,Occasional
13969.0,2023-07-21 09:43:00,741,9,2903.2,0,Occasional
13971.0,2023-06-14 08:03:00,778,4,1280.98,0,Occasional
13972.0,2023-05-22 11:34:00,801,1,145.9,0,Occasional
13973.0,2023-02-25 15:21:00,887,1,264.7,0,Occasional
13975.0,2023-07-29 14:13:00,733,3,1113.3700000000001,0,Occasional
13976.0,2023-05-17 09:13:00,806,1,357.98,0,Occasional
13982.0,2023-06-29 15:11:00,763,3,1230.1399999999999,0,Occasional
13983.0,2023-06-05 16:05:00,787,8,1681.06,0,Occasional
13984.0,2023-04-04 11:01:00,849,3,717.23,0,Occasional
13985.0,2023-07-06 12:32:00,756,4,1602.68,0,Occasional
13988.0,2023-06-30 11:54:00,762,3,1923.5,0,Occasional
13989.0,2023-04-14 15:39:00,839,1,896.6700000000001,0,Occasional
13990.0,2023-05-10 15:19:00,813,1,311.3,0,Occasional
13991.0,2023-07-19 12:58:00,743,1,126.35,0,Occasional
13993.0,2023-07-17 12:52:00,745,5,2028.41,0,Occasional
13994.0,2023-07-14 18:28:00,748,1,288.57,0,Occasional
13995.0,2023-07-21 08:44:00,741,2,718.7,0,Occasional
13999.0,2023-07-27 10:29:00,735,7,2227.6,0,Occasional
14000.0,2023-05-12 16:50:00,811,1,635.66,0,Occasional
14001.0,2023-04-21 09:26:00,832,2,1309.14,0,Occasional
14002.0,2023-07-28 15:55:00,734,2,529.73,0,Occasional
14004.0,2023-06-19 11:44:00,773,2,1480.36,0,Occasional
14005.0,2023-07-29 10:00:00,733,3,696.56,0,Occasional
14006.0,2023-04-12 16:17:00,841,2,662.09,0,Occasional
14009.0,2023-05-25 15:47:00,798,2,695.61,0,Occasional
14012.0,2023-03-07 12:26:00,877,1,328.8,0,Occasional
14013.0,2023-07-17 10:39:00,745,2,273.8,0,Occasional
14016.0,2023-07-01 11:29:00,761,4,4341.21,0,Occasional
14019.0,2023-07-24 15:39:00,738,1,384.29,0,Occasional
14021.0,2023-07-07 15:46:00,755,3,631.9,0,Occasional
14022.0,2023-04-28 14:39:00,825,1,440.0,0,Occasional
14023.0,2023-04-03 15:50:00,850,1,273.14,0,Occasional
14029.0,2023-07-18 16:57:00,744,1,165.20000000000002,0,Occasional
14030.0,2023-04-10 14:02:00,843,5,1435.02,0,Occasional
14031.0,2023-06-24 17:35:00,768,12,8817.92,0,Occasional
14032.0,2023-06-24 11:08:00,768,6,1845.37,0,Occasional
14034.0,2023-07-05 13:15:00,757,2,473.90999999999997,0,Occasional
14035.0,2023-03-17 10:01:00,867,2,700.58,0,Occasional
14036.0,2023-02-28 09:26:00,884,1,626.65,0,Occasional
14037.0,2023-06-16 13:57:00,776,2,147.20000000000002,0,Occasional
14038.0,2023-07-18 15:15:00,744,2,1086.42,0,Occasional
14040.0,2023-07-27 12:58:00,735,7,2108.01,0,Occasional
14041.0,2023-03-18 13:25:00,866,1,141.41,0,Occasional
14044.0,2023-07-17 13:32:00,745,2,345.18,0,Occasional
14045.0,2023-01-06 10:01:00,937,3,1251.75,0,Occasional
14046.0,2023-02-28 14:48:00,884,1,154.99,0,Occasional
14047.0,2023-05-24 11:35:00,799,3,635.92,0,Occasional
14048.0,2023-02-07 14:53:00,905,1,409.93,0,Occasional
14049.0,2023-07-04 11:47:00,758,3,3285.39,0,Occasional
14051.0,2023-07-21 10:29:00,741,14,7944.64,0,Occasional
14053.0,2023-07-03 12:21:00,759,1,154.25,0,Occasional
14056.0,2023-07-20 14:55:00,742,13,4695.43,0,Occasional
14057.0,2023-07-24 15:39:00,738,10,3599.39,0,Occasional
14059.0,2023-03-18 10:06:00,866,1,183.6,0,Occasional
14060.0,2023-08-01 10:08:00,730,13,3795.82,0,Occasional
14062.0,2023-07-18 09:38:00,744,8,6093.110000000001,0,Occasional
14064.0,2023-05-12 12:30:00,811,3,842.16,0,Occasional
14066.0,2023-03-18 12:21:00,866,1,152.55,0,Occasional
14068.0,2023-01-23 16:02:00,920,1,265.85,0,Occasional
14071.0,2023-03-24 13:28:00,860,2,356.81,0,Occasional
14075.0,2023-03-23 16:35:00,861,1,307.92,0,Occasional
14076.0,2023-08-02 15:19:00,729,1,122.47,0,Occasional
14077.0,2023-06-10 14:31:00,782,3,310.4,0,Occasional
14078.0,2023-06-08 12:49:00,784,5,827.91,0,Occasional
14081.0,2023-02-10 16:17:00,902,2,934.52,0,Occasional
14082.0,2022-12-10 11:02:00,964,1,182.25,0,Occasional
14083.0,2023-07-29 15:42:00,733,6,531.07,0,Occasional
14085.0,2023-07-21 13:48:00,741,12,3248.19,0,Occasional
14088.0,2023-08-03 11:21:00,728,7,25507.89,2,Regular
14090.0,2023-01-19 10:51:00,924,1,76.32000000000001,0,Occasional
14092.0,2023-07-31 13:36:00,731,9,2437.8,0,Occasional
14099.0,2023-07-05 12:15:00,757,7,1960.9,0,Occasional
14100.0,2023-07-25 11:01:00,737,1,194.9,0,Occasional
14101.0,2023-07-20 12:08:00,742,5,4944.389999999999,0,Occasional
14104.0,2023-07-08 12:50:00,754,2,216.20999999999998,0,Occasional
14105.0,2023-04-14 17:58:00,839,1,1266.23,0,Occasional
14107.0,2023-06-16 16:47:00,776,5,1836.84,0,Occasional
14110.0,2023-07-13 12:06:00,749,4,2398.64,0,Occasional
14111.0,2023-04-12 11:36:00,841,1,94.2,0,Occasional
14112.0,2023-08-01 12:16:00,730,4,1900.82,0,Occasional
14113.0,2022-12-20 12:14:00,954,1,433.5,0,Occasional
14114.0,2023-03-11 09:42:00,873,2,386.53,0,Occasional
14117.0,2023-07-19 09:49:00,743,1,90.0,0,Occasional
14127.0,2023-03-28 12:25:00,856,2,452.23,0,Occasional
14128.0,2023-03-29 10:49:00,855,1,305.54,0,Occasional
14129.0,2023-03-24 08:44:00,860,1,358.90000000000003,0,Occasional
14130.0,2023-01-24 16:05:00,919,1,483.86,0,Occasional
14132.0,2023-08-03 10:49:00,728,4,1214.34,0,Occasional
14133.0,2023-08-02 11:34:00,729,3,605.64,0,Occasional
14135.0,2023-06-06 13:32:00,786,9,2441.46,0,Occasional
14142.0,2022-12-01 16:33:00,973,1,311.81,0,Occasional
14143.0,2023-07-29 09:48:00,733,1,115.8,0,Occasional
14145.0,2023-07-06 11:52:00,756,3,2851.2,0,Occasional
14146.0,2023-03-30 11:04:00,854,2,1903.73,0,Occasional
14147.0,2023-02-27 11:42:00,885,1,182.8,0,Occasional
14148.0,2023-04-20 12:02:00,833,1,157.2,0,Occasional
14149.0,2023-05-03 09:44:00,820,1,446.62,0,Occasional
14150.0,2022-12-15 10:04:00,959,1,306.18,0,Occasional
14152.0,2023-04-19 15:46:00,834,1,314.51,0,Occasional
14154.0,2023-04-14 16:26:00,839,2,1345.62,0,Occasional
14155.0,2023-03-18 14:13:00,866,1,118.75,0,Occasional
14156.0,2023-07-31 15:42:00,731,30,80130.01,1,Regular
14157.0,2023-02-27 13:04:00,885,1,277.17,0,Occasional
14159.0,2023-07-18 11:47:00,744,6,2184.21,0,Occasional
14161.0,2023-05-08 11:41:00,815,3,1110.52,0,Occasional
14162.0,2023-06-19 11:36:00,773,2,289.36,0,Occasional
14163.0,2023-07-10 14:49:00,752,3,1659.39,0,Occasional
14165.0,2023-03-09 12:39:00,875,1,122.53999999999999,0,Occasional
14167.0,2023-06-27 16:46:00,765,3,402.1,0,Occasional
14173.0,2023-05-04 14:03:00,819,1,114.04,0,Occasional
14175.0,2023-06-21 14:29:00,771,2,1205.99,0,Occasional
14176.0,2023-02-15 13:12:00,897,4,576.9000000000001,0,Occasional
14177.0,2023-06-13 11:10:00,779,1,118.08,0,Occasional
14178.0,2023-07-19 13:01:00,743,2,312.89,0,Occasional
14180.0,2023-07-24 14:18:00,738,19,3800.72,0,Occasional
14185.0,2023-01-12 13:52:00,931,1,197.65,0,Occasional
14188.0,2023-07-08 15:54:00,754,3,1090.3600000000001,0,Occasional
14189.0,2023-07-05 09:23:00,757,9,2477.53,0,Occasional
14191.0,2023-07-29 14:40:00,733,5,1523.54,0,Occasional
14193.0,2023-03-15 11:38:00,869,1,422.53999999999996,0,Occasional
14194.0,2023-07-25 10:56:00,737,10,4527.65,0,Occasional
14195.0,2023-05-22 10:29:00,801,2,1012.0,0,Occasional
14198.0,2023-07-17 15:47:00,745,2,356.95,0,Occasional
14199.0,2023-05-05 13:44:00,818,1,185.39999999999998,0,Occasional
14201.0,2023-07-13 15:18:00,749,5,521.24,0,Occasional
14205.0,2023-03-20 15:07:00,864,1,222.9,0,Occasional
14206.0,2023-04-14 16:38:00,839,1,328.15999999999997,0,Occasional
14209.0,2023-07-22 11:44:00,740,4,1521.65,0,Occasional
14210.0,2023-05-26 12:46:00,797,5,1599.65,0,Occasional
14211.0,2023-05-16 10:46:00,807,5,909.89,0,Occasional
14214.0,2023-07-06 15:02:00,756,3,899.16,0,Occasional
14215.0,2023-06-06 10:04:00,786,4,1098.27,0,Occasional
14217.0,2023-07-07 10:39:00,755,9,1085.0,0,Occasional
14220.0,2023-04-06 13:23:00,847,2,632.4,0,Occasional
14221.0,2023-07-13 15:05:00,749,6,2029.01,0,Occasional
14222.0,2023-06-15 16:42:00,777,1,683.17,0,Occasional
14223.0,2023-07-05 11:36:00,757,2,656.59,0,Occasional
14224.0,2023-07-17 13:40:00,745,3,863.5,0,Occasional
14226.0,2023-05-13 14:16:00,810,2,1709.4,0,Occasional
14227.0,2023-05-27 14:50:00,796,7,2399.52,0,Occasional
14229.0,2023-02-21 09:45:00,891,2,762.13,0,Occasional
14231.0,2023-06-09 11:05:00,783,3,925.71,0,Occasional
14232.0,2023-07-25 15:17:00,737,3,1315.73,0,Occasional
14233.0,2023-05-12 10:45:00,811,3,959.1,0,Occasional
14235.0,2023-07-05 10:58:00,757,4,2802.86,0,Occasional
14236.0,2022-12-02 18:49:00,972,1,189.3,0,Occasional
14237.0,2022-12-01 13:20:00,973,1,161.0,0,Occasional
14238.0,2023-01-17 14:40:00,926,1,146.85,0,Occasional
14239.0,2023-08-01 10:09:00,730,7,1415.54,0,Occasional
14240.0,2023-04-28 11:40:00,825,1,226.85,0,Occasional
14241.0,2023-06-09 11:46:00,783,1,213.70000000000002,0,Occasional
14242.0,2023-04-19 11:46:00,834,2,280.55,0,Occasional
14243.0,2023-07-22 14:07:00,740,7,1990.78,0,Occasional
14245.0,2023-05-04 08:40:00,819,2,1693.45,0,Occasional
14246.0,2023-07-25 11:37:00,737,2,969.87,0,Occasional
14247.0,2023-03-06 15:21:00,878,1,136.76999999999998,0,Occasional
14248.0,2023-01-25 14:45:00,918,1,302.58,0,Occasional
14256.0,2023-03-24 13:17:00,860,2,969.0600000000001,0,Occasional
14257.0,2023-07-03 13:24:00,759,3,1336.92,0,Occasional
14258.0,2023-07-11 10:12:00,751,7,9386.32,0,Occasional
14259.0,2023-07-21 10:44:00,741,1,120.0,0,Occasional
14262.0,2023-07-05 12:53:00,757,2,545.5,0,Occasional
14264.0,2023-07-08 10:20:00,754,2,333.97,0,Occasional
14265.0,2023-07-14 09:10:00,748,1,252.05,0,Occasional
14267.0,2023-06-30 10:09:00,762,3,1516.24,0,Occasional
14270.0,2023-01-12 09:33:00,931,1,492.65000000000003,0,Occasional
14271.0,2023-04-28 12:47:00,825,1,112.32,0,Occasional
14272.0,2023-03-30 13:57:00,854,1,132.09,0,Occasional
14273.0,2023-07-26 14:56:00,736,3,450.05,0,Occasional
14276.0,2023-06-12 09:56:00,780,2,720.4,0,Occasional
14277.0,2023-05-11 13:20:00,812,1,1637.43,0,Occasional
14280.0,2023-05-27 10:37:00,796,1,134.04,0,Occasional
14282.0,2023-06-30 14:47:00,762,7,2251.48,0,Occasional
14285.0,2023-06-16 12:36:00,776,1,5.9,0,Occasional
14286.0,2023-04-11 08:16:00,842,1,2050.08,0,Occasional
14287.0,2023-05-25 11:44:00,798,2,83.28,0,Occasional
14288.0,2023-05-10 13:22:00,813,1,426.6,0,Occasional
14289.0,2023-07-28 10:24:00,734,5,832.78,0,Occasional
14290.0,2022-12-13 10:24:00,961,1,777.5600000000001,0,Occasional
14291.0,2023-06-20 10:21:00,772,6,2030.22,0,Occasional
14292.0,2023-07-17 12:18:00,745,4,2590.21,0,Occasional
14293.0,2023-07-15 15:28:00,747,3,739.41,0,Occasional
14297.0,2023-03-10 08:31:00,874,1,232.6,0,Occasional
14298.0,2023-07-21 12:28:00,741,35,34992.96,2,Regular
14299.0,2023-01-25 14:44:00,918,4,1565.94,0,Occasional
14304.0,2023-05-01 11:50:00,822,1,383.45,0,Occasional
14305.0,2023-07-27 14:14:00,735,1,1044.2,0,Occasional
14307.0,2023-07-28 09:45:00,734,4,2307.89,0,Occasional
14309.0,2023-06-24 12:51:00,768,6,1310.02,0,Occasional
14311.0,2023-04-11 10:14:00,842,1,310.26,0,Occasional
14312.0,2023-06-06 09:01:00,786,4,854.59,0,Occasional
14315.0,2023-08-02 13:31:00,729,5,1550.15,0,Occasional
14320.0,2023-05-17 09:24:00,806,2,477.79,0,Occasional
14321.0,2023-06-16 11:38:00,776,2,626.93,0,Occasional
14323.0,2023-04-15 11:44:00,838,1,299.82,0,Occasional
14326.0,2023-04-11 15:04:00,842,1,183.85,0,Occasional
14327.0,2023-06-29 13:58:00,763,1,311.65,0,Occasional
14329.0,2023-06-28 15:36:00,764,3,3085.68,0,Occasional
14331.0,2023-07-27 15:14:00,735,1,383.66,0,Occasional
14332.0,2023-07-15 10:33:00,747,1,119.04,0,Occasional
14334.0,2023-05-20 10:37:00,803,5,1678.23,0,Occasional
14336.0,2023-05-25 14:44:00,798,3,1114.39,0,Occasional
14338.0,2023-07-01 14:08:00,761,2,588.22,0,Occasional
14339.0,2023-04-11 11:06:00,842,1,309.52,0,Occasional
14340.0,2023-05-05 09:44:00,818,1,134.7,0,Occasional
14341.0,2023-08-01 14:05:00,730,6,1139.52,0,Occasional
14342.0,2023-07-25 14:35:00,737,2,419.74,0,Occasional
14344.0,2023-07-25 13:00:00,737,7,772.63,0,Occasional
14346.0,2023-02-15 13:52:00,897,1,262.44,0,Occasional
14348.0,2023-03-24 16:23:00,860,1,409.57,0,Occasional
14350.0,2023-03-10 14:14:00,874,1,282.93,0,Occasional
14351.0,2023-06-28 11:56:00,764,1,51.0,0,Occasional
14352.0,2023-07-05 15:41:00,757,4,1078.96,0,Occasional
14353.0,2023-05-08 16:06:00,815,1,90.6,0,Occasional
14355.0,2022-12-09 12:16:00,965,1,174.4,0,Occasional
14364.0,2023-07-28 09:27:00,734,7,3366.25,0,Occasional
14367.0,2023-07-25 09:26:00,737,10,5448.45,0,Occasional
14368.0,2023-01-24 09:52:00,919,1,155.0,0,Occasional
14371.0,2023-02-17 16:35:00,895,1,100.5,0,Occasional
14373.0,2022-12-16 15:40:00,958,1,76.55,0,Occasional
14375.0,2023-06-07 13:44:00,785,1,257.68,0,Occasional
14377.0,2023-06-01 13:32:00,791,2,617.05,0,Occasional
14379.0,2023-02-17 15:03:00,895,1,110.98,0,Occasional
14383.0,2023-06-29 10:18:00,763,1,242.09,0,Occasional
14386.0,2023-02-16 09:45:00,896,1,142.4,0,Occasional
14388.0,2023-07-08 10:00:00,754,4,1499.96,0,Occasional
14389.0,2023-06-02 12:04:00,790,1,311.14,0,Occasional
14390.0,2023-07-18 13:35:00,744,4,1592.66,0,Occasional
14393.0,2023-05-05 18:16:00,818,1,67.95,0,Occasional
14395.0,2023-06-15 12:21:00,777,6,1966.22,0,Occasional
14396.0,2022-12-03 15:19:00,971,1,110.35000000000001,0,Occasional
14397.0,2023-07-24 14:26:00,738,7,582.88,0,Occasional
14400.0,2023-07-13 15:50:00,749,1,574.7,0,Occasional
14401.0,2023-08-03 11:35:00,728,7,2137.36,0,Occasional
14403.0,2023-08-01 12:57:00,730,4,1475.81,0,Occasional
14404.0,2023-06-23 12:36:00,769,4,1038.28,0,Occasional
14407.0,2023-07-29 08:48:00,733,4,1788.11,0,Occasional
14408.0,2023-08-01 11:23:00,730,5,1996.51,0,Occasional
14409.0,2023-07-13 10:39:00,749,4,1752.93,0,Occasional
14410.0,2023-07-21 15:16:00,741,7,979.98,0,Occasional
14411.0,2023-02-02 10:56:00,910,1,1063.0,0,Occasional
14413.0,2022-12-12 13:37:00,962,1,122.7,0,Occasional
14414.0,2023-07-31 13:33:00,731,3,821.98,0,Occasional
14415.0,2023-07-01 17:23:00,761,7,2975.07,0,Occasional
14419.0,2023-04-01 11:47:00,852,2,307.56,0,Occasional
14421.0,2023-05-12 10:49:00,811,1,455.18,0,Occasional
14422.0,2023-06-22 15:07:00,770,2,1032.15,0,Occasional
14423.0,2023-05-05 15:12:00,818,1,265.2,0,Occasional
14426.0,2023-07-22 11:56:00,740,6,2885.58,0,Occasional
14428.0,2023-04-14 09:43:00,839,2,330.62,0,Occasional
14431.0,2023-02-10 10:40:00,902,1,470.36,0,Occasional
14437.0,2022-12-09 09:27:00,965,1,63.0,0,Occasional
14438.0,2023-02-06 14:56:00,906,1,131.9,0,Occasional
14439.0,2023-01-24 11:39:00,919,1,2661.24,0,Occasional
14440.0,2023-01-27 10:30:00,916,2,1185.71,0,Occasional
14441.0,2023-03-29 12:01:00,855,1,356.84000000000003,0,Occasional
14442.0,2023-05-19 11:36:00,804,2,1589.82,0,Occasional
14443.0,2023-07-24 11:40:00,738,3,991.52,0,Occasional
14446.0,2023-04-07 12:10:00,846,1,303.04,0,Occasional
14447.0,2023-05-27 14:29:00,796,2,601.03,0,Occasional
14448.0,2022-12-10 17:26:00,964,1,102.35000000000001,0,Occasional
14449.0,2023-04-07 12:16:00,846,2,401.3,0,Occasional
14450.0,2023-06-12 10:46:00,780,3,483.25,0,Occasional
14451.0,2023-05-29 12:35:00,794,1,360.0,0,Occasional
14453.0,2023-06-02 14:15:00,790,1,119.93,0,Occasional
14456.0,2023-07-31 15:00:00,731,3,636.65,0,Occasional
14457.0,2023-02-02 09:39:00,910,1,113.64,0,Occasional
14459.0,2023-07-07 13:35:00,755,1,1837.92,0,Occasional
14460.0,2023-06-21 12:40:00,771,2,276.53999999999996,0,Occasional
14461.0,2023-07-14 17:11:00,748,3,2103.06,0,Occasional
14462.0,2023-07-17 13:24:00,745,8,1281.48,0,Occasional
14463.0,2023-06-22 10:31:00,770,2,309.42,0,Occasional
14465.0,2023-04-07 12:38:00,846,3,1058.6200000000001,0,Occasional
14466.0,2023-06-05 15:47:00,787,4,1345.7,0,Occasional
14467.0,2023-01-31 12:35:00,912,1,131.7,0,Occasional
14470.0,2023-02-25 11:56:00,887,1,297.64,0,Occasional
14472.0,2023-07-31 12:08:00,731,7,1794.1,0,Occasional
14473.0,2023-03-02 13:56:00,882,1,85.0,0,Occasional
14475.0,2023-06-06 13:06:00,786,2,622.17,0,Occasional
14476.0,2023-03-27 15:39:00,857,1,215.7,0,Occasional
14477.0,2023-06-08 13:33:00,784,2,523.0,0,Occasional
14479.0,2023-03-31 09:07:00,853,2,316.25,0,Occasional
14481.0,2023-06-28 10:38:00,764,2,636.51,0,Occasional
14482.0,2023-04-14 16:41:00,839,1,238.1,0,Occasional
14483.0,2023-03-03 10:26:00,881,1,137.1,0,Occasional
14487.0,2022-12-06 13:22:00,968,1,125.10000000000001,0,Occasional
14489.0,2023-05-16 14:51:00,807,1,463.38,0,Occasional
14491.0,2023-06-17 15:22:00,775,2,340.93,0,Occasional
14493.0,2023-07-07 16:59:00,755,1,611.22,0,Occasional
14496.0,2023-02-01 09:01:00,911,2,538.8100000000001,0,Occasional
14497.0,2023-02-03 17:01:00,909,1,475.37,0,Occasional
14498.0,2023-07-13 12:06:00,749,3,921.7,0,Occasional
14499.0,2023-07-29 11:49:00,733,2,370.96000000000004,0,Occasional
14500.0,2023-06-03 10:08:00,789,1,284.85,0,Occasional
14501.0,2023-06-09 12:02:00,783,2,251.21,0,Occasional
14502.0,2023-07-13 13:14:00,749,7,1176.01,0,Occasional
14503.0,2023-06-14 10:00:00,778,1,597.07,0,Occasional
14504.0,2023-04-10 16:01:00,843,3,542.71,0,Occasional
14505.0,2023-05-19 13:35:00,804,5,3192.76,0,Occasional
14506.0,2023-06-30 19:27:00,762,3,831.66,0,Occasional
14507.0,2023-05-08 14:18:00,815,3,615.31,0,Occasional
14511.0,2023-07-29 12:13:00,733,1,138.16,0,Occasional
14512.0,2023-06-05 12:39:00,787,2,275.28,0,Occasional
14513.0,2023-05-17 12:21:00,806,2,317.35,0,Occasional
14514.0,2023-05-22 15:12:00,801,2,403.11,0,Occasional
14515.0,2023-06-01 12:54:00,791,2,765.65,0,Occasional
14517.0,2023-07-21 11:42:00,741,1,252.45,0,Occasional
14520.0,2023-02-22 09:15:00,890,1,165.0,0,Occasional
14522.0,2023-05-25 16:01:00,798,1,278.63,0,Occasional
14524.0,2023-06-14 12:46:00,778,5,1052.72,0,Occasional
14525.0,2023-06-07 12:34:00,785,5,2032.94,0,Occasional
14527.0,2023-08-03 12:31:00,728,36,4749.29,0,Occasional
14530.0,2023-08-03 12:12:00,728,4,2021.27,0,Occasional
14532.0,2023-04-17 13:05:00,836,4,932.85,0,Occasional
14533.0,2022-12-22 11:07:00,952,1,433.5,0,Occasional
14534.0,2023-07-27 15:09:00,735,12,2750.2,0,Occasional
14535.0,2023-04-05 12:50:00,848,1,853.97,0,Occasional
14536.0,2023-03-25 12:21:00,859,1,171.8,0,Occasional
14538.0,2023-03-28 14:57:00,856,1,106.5,0,Occasional
14540.0,2023-02-03 15:02:00,909,1,195.9,0,Occasional
14541.0,2023-06-24 10:31:00,768,7,1315.65,0,Occasional
14542.0,2023-06-07 08:19:00,785,1,103.25,0,Occasional
14543.0,2023-06-21 13:37:00,771,11,2802.7999999999997,0,Occasional
14544.0,2022-12-13 12:50:00,961,1,1121.92,0,Occasional
14546.0,2023-05-22 11:41:00,801,2,874.88,0,Occasional
14548.0,2023-07-12 12:19:00,750,2,652.8,0,Occasional
14549.0,2023-02-01 13:47:00,911,1,289.24,0,Occasional
14551.0,2023-05-19 18:21:00,804,1,125.43,0,Occasional
14552.0,2023-07-11 12:49:00,751,1,165.07,0,Occasional
14553.0,2023-05-05 11:08:00,818,2,312.32,0,Occasional
14555.0,2023-02-10 17:19:00,902,1,197.94,0,Occasional
14560.0,2023-07-28 11:18:00,734,11,1322.8,0,Occasional
14561.0,2023-06-30 13:43:00,762,2,566.99,0,Occasional
14562.0,2023-07-14 11:30:00,748,5,1735.03,0,Occasional
14565.0,2023-05-18 13:09:00,805,2,1877.55,0,Occasional
14567.0,2023-08-01 13:48:00,730,1,800.76,0,Occasional
14570.0,2023-03-04 10:58:00,880,2,218.06,0,Occasional
14572.0,2023-07-15 16:06:00,747,4,1478.69,0,Occasional
14573.0,2023-06-13 11:15:00,779,9,1653.42,0,Occasional
14576.0,2022-12-02 17:51:00,972,1,35.400000000000006,0,Occasional
14577.0,2023-06-29 11:46:00,763,3,646.64,0,Occasional
14583.0,2023-07-18 12:53:00,744,4,787.64,0,Occasional
14584.0,2023-06-23 18:33:00,769,4,1042.26,0,Occasional
14586.0,2023-03-08 10:04:00,876,1,237.36,0,Occasional
14587.0,2023-06-08 14:09:00,784,8,1473.53,0,Occasional
14589.0,2022-12-03 11:42:00,971,1,39.75,0,Occasional
14591.0,2023-05-10 14:09:00,813,1,250.22,0,Occasional
14593.0,2023-05-25 11:21:00,798,2,339.59,0,Occasional
14594.0,2022-12-01 13:54:00,973,1,255.0,0,Occasional
14595.0,2023-01-30 13:36:00,913,1,163.8,0,Occasional
14597.0,2023-06-01 12:33:00,791,1,165.1,0,Occasional
14600.0,2023-02-07 09:48:00,905,1,393.33000000000004,0,Occasional
14603.0,2023-03-10 10:27:00,874,1,660.0,0,Occasional
14606.0,2023-08-02 12:31:00,729,64,8655.53,0,Occasional
14607.0,2023-03-23 15:22:00,861,1,495.0,0,Occasional
14608.0,2022-12-12 14:49:00,962,1,204.0,0,Occasional
14609.0,2023-07-19 17:04:00,743,3,486.36,0,Occasional
14616.0,2023-04-11 09:54:00,842,3,406.08000000000004,0,Occasional
